ensembl_gene_id,length,gc
ENSG00000147059,2787,0.506996770721206
ENSG00000147081,3027,0.398083911463495
ENSG00000147100,4292,0.529123951537745
ENSG00000147113,6721,0.429549174230025
ENSG00000147127,1344,0.489583333333333
ENSG00000147206,3544,0.373871331828442
ENSG00000147223,1196,0.517558528428094
ENSG00000147246,4842,0.409954564229657
ENSG00000147255,7573,0.363528324310049
ENSG00000147256,3071,0.499837186584175
ENSG00000147257,3281,0.44193843340445
ENSG00000147262,4433,0.4446198962328
ENSG00000147378,1072,0.568097014925373
ENSG00000147381,3370,0.552818991097923
ENSG00000147432,2597,0.458991143627262
ENSG00000147434,2596,0.429892141756549
ENSG00000147465,4443,0.518568534773802
ENSG00000147481,10600,0.389811320754717
ENSG00000147488,14438,0.413492173431223
ENSG00000147509,3205,0.512948517940718
ENSG00000147571,1288,0.558229813664596
ENSG00000147573,3079,0.452419616758688
ENSG00000147588,3524,0.352156640181612
ENSG00000147596,2368,0.516891891891892
ENSG00000147606,6257,0.355122263065367
ENSG00000147613,2897,0.387642388677943
ENSG00000147614,2940,0.437755102040816
ENSG00000147642,7029,0.402190923317684
ENSG00000147647,3813,0.450301599790191
ENSG00000147655,4355,0.47646383467279
ENSG00000147676,3438,0.424374636416521
ENSG00000147689,6317,0.547253443090074
ENSG00000147697,2670,0.413483146067416
ENSG00000147724,14064,0.468145620022753
ENSG00000147799,5049,0.534363240245593
ENSG00000147873,988,0.403846153846154
ENSG00000147896,1164,0.390893470790378
ENSG00000148053,33162,0.427477232977504
ENSG00000148082,9980,0.44559118236473
ENSG00000148123,3651,0.422076143522323
ENSG00000148136,957,0.413793103448276
ENSG00000148156,1399,0.634024303073624
ENSG00000148204,6349,0.642148369822019
ENSG00000148215,963,0.586708203530634
ENSG00000148344,1891,0.564780539397144
ENSG00000148357,20542,0.635867977801577
ENSG00000148377,1356,0.426991150442478
ENSG00000148408,9897,0.578862281499444
ENSG00000148482,2808,0.418803418803419
ENSG00000148513,5284,0.403482210446631
ENSG00000148541,6752,0.401510663507109
ENSG00000148584,9603,0.376028324481933
ENSG00000148604,4942,0.487454471873735
ENSG00000148671,758,0.5844327176781
ENSG00000148677,1790,0.416201117318436
ENSG00000148702,3630,0.512947658402204
ENSG00000148704,5788,0.561333794056669
ENSG00000148734,9249,0.459401016326089
ENSG00000148735,5904,0.44579945799458
ENSG00000148795,3384,0.518321513002364
ENSG00000148798,3251,0.509381728698862
ENSG00000148826,2770,0.664620938628159
ENSG00000148942,7571,0.383833047153612
ENSG00000148948,5356,0.367251680358476
ENSG00000148965,630,0.471428571428571
ENSG00000149043,4704,0.65625
ENSG00000149050,5160,0.382558139534884
ENSG00000149124,3115,0.421829855537721
ENSG00000149256,16414,0.483002315096869
ENSG00000149295,4117,0.565946077240709
ENSG00000149305,4709,0.466978126990869
ENSG00000149380,3990,0.436842105263158
ENSG00000149435,1279,0.562939796716185
ENSG00000149451,5386,0.598031934645377
ENSG00000149488,7006,0.496859834427634
ENSG00000149506,2456,0.577361563517915
ENSG00000149507,1763,0.3471355643789
ENSG00000149571,6595,0.458529188779378
ENSG00000149575,5353,0.507565850924715
ENSG00000149596,10658,0.490992681553762
ENSG00000149599,3705,0.575438596491228
ENSG00000149609,2399,0.597749062109212
ENSG00000149633,8068,0.491819533961329
ENSG00000149635,2123,0.539802166745172
ENSG00000149654,4921,0.567567567567568
ENSG00000149735,931,0.591836734693878
ENSG00000149922,3103,0.621978730261038
ENSG00000149926,4932,0.494525547445256
ENSG00000149927,6368,0.536903266331658
ENSG00000149972,9064,0.386253309796999
ENSG00000150051,4107,0.538592646700755
ENSG00000150175,3538,0.496325607687959
ENSG00000150201,833,0.576230492196879
ENSG00000150275,15397,0.348769240761187
ENSG00000150276,522,0.46360153256705
ENSG00000150281,1644,0.631386861313869
ENSG00000150361,4149,0.404193781634129
ENSG00000150394,13529,0.406903688373124
ENSG00000150471,14923,0.401527842927025
ENSG00000150510,6700,0.487611940298508
ENSG00000150551,3979,0.59060065343051
ENSG00000150556,3539,0.463972873693134
ENSG00000150625,6553,0.408362582023501
ENSG00000150628,2437,0.414443988510464
ENSG00000150630,2615,0.438623326959847
ENSG00000150656,7117,0.44723900519882
ENSG00000150676,2359,0.431962696057652
ENSG00000150722,4902,0.371889024887801
ENSG00000150773,3269,0.413888039155705
ENSG00000150783,1152,0.332465277777778
ENSG00000150873,7902,0.490635282207036
ENSG00000150893,16275,0.446328725038403
ENSG00000151005,2660,0.441729323308271
ENSG00000151025,7989,0.455000625860558
ENSG00000151033,818,0.448655256723716
ENSG00000151276,11733,0.443364868320123
ENSG00000151322,11175,0.463892617449664
ENSG00000151360,2537,0.450926290894758
ENSG00000151364,1899,0.513954713006846
ENSG00000151365,1174,0.505962521294719
ENSG00000151388,9605,0.416553878188444
ENSG00000151418,678,0.348082595870207
ENSG00000151475,1812,0.388520971302428
ENSG00000151572,4997,0.44666800080048
ENSG00000151577,3251,0.37742233159028
ENSG00000151615,3144,0.497137404580153
ENSG00000151617,4238,0.420009438414346
ENSG00000151631,983,0.429298067141404
ENSG00000151632,6086,0.417679921130463
ENSG00000151640,3111,0.624879459980714
ENSG00000151655,3331,0.456919843890724
ENSG00000151704,4637,0.454388613327583
ENSG00000151778,1945,0.502827763496144
ENSG00000151790,5264,0.355813069908815
ENSG00000151812,4272,0.396535580524345
ENSG00000151834,16898,0.343413421706711
ENSG00000151892,10655,0.507648991083998
ENSG00000151917,5611,0.384245232578863
ENSG00000151952,7434,0.48197471078827
ENSG00000151962,4027,0.37968711199404
ENSG00000151963,241,0.502074688796681
ENSG00000151967,7645,0.4324395029431
ENSG00000152049,3748,0.480522945570971
ENSG00000152076,4487,0.617116113215957
ENSG00000152086,1518,0.559288537549407
ENSG00000152092,9201,0.409520704271275
ENSG00000152154,2472,0.521844660194175
ENSG00000152192,4539,0.539986781229346
ENSG00000152208,10617,0.412734294056702
ENSG00000152214,2045,0.408312958435208
ENSG00000152254,3074,0.41932335718933
ENSG00000152266,931,0.301825993555317
ENSG00000152284,4431,0.573685398329948
ENSG00000152292,4466,0.596730855351545
ENSG00000152402,16306,0.39089905556237
ENSG00000152430,3973,0.491064686634785
ENSG00000152463,2334,0.429305912596401
ENSG00000152467,2396,0.632303839732888
ENSG00000152578,10083,0.387880591093921
ENSG00000152580,9222,0.413034049013229
ENSG00000152583,3476,0.41283084004603
ENSG00000152591,4331,0.459247287000693
ENSG00000152592,3064,0.440926892950392
ENSG00000152611,1142,0.404553415061296
ENSG00000152661,3395,0.419734904270987
ENSG00000152669,1737,0.639608520437536
ENSG00000152670,3829,0.397753982763124
ENSG00000152760,3360,0.365476190476191
ENSG00000152767,36232,0.470164495473615
ENSG00000152779,4873,0.405704904576236
ENSG00000152785,6087,0.400525710530639
ENSG00000152822,7408,0.483261339092873
ENSG00000152910,8001,0.405574303212099
ENSG00000152931,12703,0.42525387703692
ENSG00000152936,3083,0.377229970807655
ENSG00000152954,4122,0.436681222707424
ENSG00000153002,5703,0.398036121339646
ENSG00000153012,6495,0.464357197844496
ENSG00000153060,1760,0.505681818181818
ENSG00000153086,2716,0.423416789396171
ENSG00000153230,945,0.465608465608466
ENSG00000153233,5037,0.396863212229502
ENSG00000153246,15362,0.458273662283557
ENSG00000153266,2228,0.595601436265709
ENSG00000153291,3285,0.423135464231355
ENSG00000153292,12383,0.411047403698619
ENSG00000153294,3391,0.449719846652905
ENSG00000153404,13287,0.5816211334387
ENSG00000153446,2067,0.507982583454282
ENSG00000153495,956,0.532426778242678
ENSG00000153558,7644,0.433935112506541
ENSG00000153684,5666,0.445287680903636
ENSG00000153707,11468,0.354202999651203
ENSG00000153714,3062,0.414108425865447
ENSG00000153789,1868,0.561027837259101
ENSG00000153802,3264,0.310968137254902
ENSG00000153822,6340,0.386750788643533
ENSG00000153902,4532,0.56972639011474
ENSG00000153923,3437,0.365144020948502
ENSG00000153930,13047,0.435655706292634
ENSG00000153956,8989,0.380131271554122
ENSG00000153976,4287,0.478889666433403
ENSG00000153993,8259,0.39447875045405
ENSG00000154025,6451,0.592931328476205
ENSG00000154080,11512,0.378127171646977
ENSG00000154096,6900,0.561014492753623
ENSG00000154099,7783,0.52203520493383
ENSG00000154118,6320,0.623575949367089
ENSG00000154133,6620,0.514954682779456
ENSG00000154143,1729,0.484673221515327
ENSG00000154162,5650,0.348495575221239
ENSG00000154175,10978,0.380214975405356
ENSG00000154252,1452,0.682506887052342
ENSG00000154274,4470,0.465995525727069
ENSG00000154277,2207,0.550974173085637
ENSG00000154316,2235,0.490380313199105
ENSG00000154438,3049,0.388979993440472
ENSG00000154478,10306,0.484863186493305
ENSG00000154479,2208,0.404438405797101
ENSG00000154485,3441,0.462946817785528
ENSG00000154493,5659,0.420745714790599
ENSG00000154548,4538,0.462097840458352
ENSG00000154553,9012,0.408344429649356
ENSG00000154556,25610,0.412729402577118
ENSG00000154620,1337,0.416604338070307
ENSG00000154645,3093,0.461041060459101
ENSG00000154646,4362,0.356946354883081
ENSG00000154654,8286,0.340333091962346
ENSG00000154678,14131,0.396857971834973
ENSG00000154721,5947,0.437363376492349
ENSG00000154783,8099,0.503765897024324
ENSG00000154864,21000,0.422904761904762
ENSG00000154914,5084,0.567466561762392
ENSG00000154975,4437,0.454586432274059
ENSG00000154997,3875,0.384774193548387
ENSG00000155011,4335,0.363321799307959
ENSG00000155026,4999,0.505301060212042
ENSG00000155052,11381,0.431684386257798
ENSG00000155066,6067,0.59469259930773
ENSG00000155070,730,0.683561643835617
ENSG00000155269,10635,0.58316878232252
ENSG00000155367,2729,0.593257603517772
ENSG00000155428,1471,0.548606390210741
ENSG00000155511,7538,0.459140355531971
ENSG00000155622,627,0.468899521531101
ENSG00000155714,1337,0.466716529543755
ENSG00000155719,7541,0.486407638244265
ENSG00000155760,4587,0.564203182908219
ENSG00000155761,9828,0.367216117216117
ENSG00000155816,18429,0.429540398285311
ENSG00000155833,2276,0.376977152899824
ENSG00000155875,9081,0.433762801453584
ENSG00000155886,10993,0.39143091057946
ENSG00000155897,4444,0.451395139513951
ENSG00000155980,12245,0.504287464271131
ENSG00000156006,1285,0.385992217898833
ENSG00000156049,2736,0.47843567251462
ENSG00000156076,2107,0.422876127195064
ENSG00000156096,2506,0.349561053471668
ENSG00000156097,5057,0.501285347043702
ENSG00000156103,12108,0.371489924017179
ENSG00000156113,39437,0.469736541826204
ENSG00000156150,1976,0.629048582995951
ENSG00000156194,4979,0.424382406105644
ENSG00000156218,9752,0.461648892534865
ENSG00000156219,4526,0.415377817057004
ENSG00000156222,3447,0.548883086742095
ENSG00000156234,1435,0.38815331010453
ENSG00000156269,2718,0.40139808682855
ENSG00000156413,4542,0.562527520915896
ENSG00000156427,1998,0.59009009009009
ENSG00000156463,7209,0.483562213899293
ENSG00000156486,5417,0.502122946280229
ENSG00000156564,3316,0.508142340168878
ENSG00000156574,2086,0.489453499520614
ENSG00000156575,869,0.491369390103567
ENSG00000156687,10798,0.420540840896462
ENSG00000156689,1758,0.446530147895336
ENSG00000156755,350,0.488571428571429
ENSG00000156885,473,0.72938689217759
ENSG00000156920,10076,0.421595871377531
ENSG00000156959,5349,0.551504954197046
ENSG00000157021,890,0.404494382022472
ENSG00000157060,2982,0.41851106639839
ENSG00000157064,6943,0.444188391185367
ENSG00000157087,10260,0.487914230019493
ENSG00000157093,1018,0.454813359528487
ENSG00000157103,18242,0.49248985856814
ENSG00000157110,8894,0.513492241960873
ENSG00000157111,1250,0.544
ENSG00000157150,1194,0.544388609715243
ENSG00000157152,6329,0.512087217569916
ENSG00000157211,3510,0.478917378917379
ENSG00000157214,8720,0.375917431192661
ENSG00000157219,4901,0.4617425015303
ENSG00000157322,6140,0.612214983713355
ENSG00000157330,4133,0.487781272683281
ENSG00000157335,4926,0.606780349167682
ENSG00000157343,1418,0.55148095909732
ENSG00000157368,2233,0.618898343036274
ENSG00000157399,5282,0.489397955319955
ENSG00000157423,28702,0.397045502055606
ENSG00000157510,6568,0.497259439707674
ENSG00000157542,19979,0.378547474848591
ENSG00000157578,5957,0.423199597112641
ENSG00000157613,4023,0.596072582649764
ENSG00000157654,18341,0.443977972847718
ENSG00000157703,6312,0.46958174904943
ENSG00000157765,5045,0.521110009910803
ENSG00000157766,10914,0.556258017225582
ENSG00000157782,5784,0.575034578146611
ENSG00000157851,7048,0.575340522133939
ENSG00000157856,3044,0.491458607095926
ENSG00000157890,9837,0.535935752770154
ENSG00000157927,6513,0.56041762628589
ENSG00000157965,1773,0.483925549915398
ENSG00000157999,1423,0.48208011243851
ENSG00000158008,4542,0.623513870541612
ENSG00000158014,3483,0.590008613264427
ENSG00000158022,2576,0.498835403726708
ENSG00000158055,4266,0.520159399906235
ENSG00000158077,3813,0.435877261998427
ENSG00000158104,2223,0.508771929824562
ENSG00000158125,6064,0.440963060686016
ENSG00000158164,634,0.555205047318612
ENSG00000158220,9816,0.454869600651997
ENSG00000158246,2382,0.5848026868178
ENSG00000158258,14596,0.474582077281447
ENSG00000158296,6055,0.44822460776218
ENSG00000158315,2826,0.481599433828733
ENSG00000158445,17725,0.514640338504937
ENSG00000158458,4601,0.52684199087155
ENSG00000158485,1395,0.452329749103943
ENSG00000158486,15023,0.456566597883246
ENSG00000158497,381,0.501312335958005
ENSG00000158516,1793,0.469046291132181
ENSG00000158525,2965,0.50893760539629
ENSG00000158553,4143,0.446536326333575
ENSG00000158639,752,0.497340425531915
ENSG00000158748,3800,0.649736842105263
ENSG00000158764,1646,0.46719319562576
ENSG00000158786,6438,0.579993786890339
ENSG00000158806,2063,0.629180804653417
ENSG00000158815,3287,0.610891390325525
ENSG00000158816,11045,0.551833408782254
ENSG00000158865,3415,0.558125915080527
ENSG00000158874,945,0.532275132275132
ENSG00000158901,1529,0.457161543492479
ENSG00000158955,6909,0.543928209581705
ENSG00000159166,3261,0.584789941735664
ENSG00000159167,4134,0.442912433478471
ENSG00000159173,7524,0.517278043593833
ENSG00000159184,3039,0.572885817703192
ENSG00000159186,636,0.454402515723271
ENSG00000159189,1736,0.606566820276498
ENSG00000159197,1061,0.429783223374175
ENSG00000159208,2849,0.507897507897508
ENSG00000159212,4255,0.558166862514689
ENSG00000159217,9631,0.494029695774063
ENSG00000159224,716,0.534916201117318
ENSG00000159247,2814,0.550817341862118
ENSG00000159248,2922,0.49555099247091
ENSG00000159251,2290,0.465502183406114
ENSG00000159261,2382,0.381612090680101
ENSG00000159263,7670,0.55593220338983
ENSG00000159289,3505,0.518687589158345
ENSG00000159307,12122,0.560633558818677
ENSG00000159337,5146,0.512048192771084
ENSG00000159387,2952,0.613482384823848
ENSG00000159398,3207,0.426878702837543
ENSG00000159409,6774,0.557277826985533
ENSG00000159450,6985,0.527988546886185
ENSG00000159495,2334,0.452442159383033
ENSG00000159516,589,0.383701188455009
ENSG00000159527,2229,0.482727680574249
ENSG00000159625,5151,0.546301688992429
ENSG00000159648,3103,0.558814050918466
ENSG00000159650,3444,0.584204413472706
ENSG00000159723,498,0.602409638554217
ENSG00000159763,578,0.448096885813149
ENSG00000159860,2896,0.561118784530387
ENSG00000159871,5329,0.442672171139051
ENSG00000159904,2154,0.532961931290622
ENSG00000159961,3812,0.469307450157398
ENSG00000160097,3199,0.597999374804626
ENSG00000160161,4360,0.668348623853211
ENSG00000160180,922,0.52060737527115
ENSG00000160181,699,0.549356223175966
ENSG00000160188,2880,0.410416666666667
ENSG00000160200,6786,0.601237842617153
ENSG00000160201,11095,0.431275349256422
ENSG00000160202,1821,0.624382207578254
ENSG00000160207,1909,0.507071765322158
ENSG00000160221,7947,0.574304769095256
ENSG00000160223,19441,0.568334962193303
ENSG00000160224,4678,0.624198375374092
ENSG00000160282,3425,0.586861313868613
ENSG00000160284,2333,0.584226318045435
ENSG00000160339,1062,0.598870056497175
ENSG00000160345,1864,0.519849785407725
ENSG00000160396,2446,0.570318887980376
ENSG00000160401,4704,0.607142857142857
ENSG00000160471,3720,0.603225806451613
ENSG00000160505,3942,0.489852866565195
ENSG00000160606,1336,0.624251497005988
ENSG00000160678,3030,0.584158415841584
ENSG00000160716,5882,0.572084325059504
ENSG00000160801,2783,0.633489040603665
ENSG00000160808,2804,0.573466476462197
ENSG00000160838,2649,0.593808984522461
ENSG00000160867,4810,0.625987525987526
ENSG00000160868,3322,0.408187838651415
ENSG00000160870,3532,0.42242355605889
ENSG00000160882,4206,0.579648121730861
ENSG00000160886,4049,0.513954062731539
ENSG00000160951,1413,0.719037508846426
ENSG00000160963,3101,0.64205095130603
ENSG00000160973,2017,0.66931085770947
ENSG00000161031,3107,0.436112005149662
ENSG00000161055,803,0.727272727272727
ENSG00000161082,6066,0.565446752390373
ENSG00000161103,7689,0.555078683834049
ENSG00000161133,1435,0.564459930313589
ENSG00000161180,2951,0.609623856319892
ENSG00000161243,2790,0.491397849462366
ENSG00000161270,6717,0.571832663391395
ENSG00000161281,586,0.660409556313993
ENSG00000161509,8584,0.618709226467847
ENSG00000161544,2753,0.512168543407192
ENSG00000161594,2325,0.484731182795699
ENSG00000161609,5619,0.592810108560242
ENSG00000161610,577,0.533795493934142
ENSG00000161647,4491,0.510354041416166
ENSG00000161649,4755,0.55478443743428
ENSG00000161652,1597,0.514715090795241
ENSG00000161664,2233,0.635915808329601
ENSG00000161681,10491,0.608521589934229
ENSG00000161682,3570,0.595798319327731
ENSG00000161798,1884,0.621549893842887
ENSG00000161860,1475,0.533559322033898
ENSG00000161896,2793,0.554958825635517
ENSG00000161905,3387,0.523767345733688
ENSG00000161939,1947,0.614278376990241
ENSG00000161940,4345,0.537629459148447
ENSG00000161973,1756,0.511958997722096
ENSG00000161992,2245,0.708685968819599
ENSG00000162006,2356,0.611205432937182
ENSG00000162009,2705,0.679852125693161
ENSG00000162039,2004,0.439620758483034
ENSG00000162040,1236,0.716828478964401
ENSG00000162062,2848,0.65063202247191
ENSG00000162068,2188,0.726234003656307
ENSG00000162105,18894,0.45003704879856
ENSG00000162188,864,0.560185185185185
ENSG00000162267,5921,0.559196081742949
ENSG00000162374,8368,0.40475621414914
ENSG00000162399,9761,0.526687839360721
ENSG00000162409,9355,0.352218065205772
ENSG00000162426,2600,0.627692307692308
ENSG00000162438,3483,0.546080964685616
ENSG00000162456,2933,0.592567337197409
ENSG00000162458,4351,0.581015858423351
ENSG00000162482,1215,0.563786008230453
ENSG00000162493,3707,0.485837604531967
ENSG00000162494,2168,0.607933579335793
ENSG00000162510,4604,0.572328410078193
ENSG00000162520,3722,0.542987641053197
ENSG00000162526,1849,0.547863710113575
ENSG00000162552,4650,0.646451612903226
ENSG00000162571,3998,0.636568284142071
ENSG00000162576,3622,0.622308117062397
ENSG00000162595,2647,0.445787684170759
ENSG00000162598,4422,0.386250565355043
ENSG00000162618,5798,0.365815798551225
ENSG00000162621,4358,0.419687930243231
ENSG00000162627,2067,0.426221577164973
ENSG00000162631,10496,0.422065548780488
ENSG00000162641,5039,0.430641000198452
ENSG00000162685,208,0.581730769230769
ENSG00000162687,7192,0.359288097886541
ENSG00000162706,3847,0.572913958929036
ENSG00000162723,1139,0.546093064091308
ENSG00000162728,4202,0.584007615421228
ENSG00000162738,5354,0.536608143444154
ENSG00000162753,5123,0.37770837399961
ENSG00000162755,1720,0.576744186046512
ENSG00000162763,1372,0.529154518950437
ENSG00000162771,2302,0.554300608166812
ENSG00000162779,6089,0.431926424700279
ENSG00000162782,4090,0.453056234718826
ENSG00000162814,6515,0.383576362240982
ENSG00000162840,183,0.612021857923497
ENSG00000162843,5622,0.393987904660263
ENSG00000162877,2611,0.490616621983914
ENSG00000162878,3913,0.621262458471761
ENSG00000162888,2096,0.533396946564886
ENSG00000162891,1298,0.409090909090909
ENSG00000162892,1979,0.473976755937342
ENSG00000162896,4372,0.51555352241537
ENSG00000162897,3541,0.475571872352443
ENSG00000162931,3553,0.590486912468337
ENSG00000162944,5776,0.378462603878116
ENSG00000162949,5191,0.455788865343864
ENSG00000162951,5047,0.452744204477908
ENSG00000162975,2292,0.669720767888307
ENSG00000162981,8365,0.443395098625224
ENSG00000162989,4907,0.413083350315875
ENSG00000162992,8208,0.400219298245614
ENSG00000162998,2637,0.446719757299962
ENSG00000163012,2760,0.353623188405797
ENSG00000163017,3811,0.497507215953818
ENSG00000163032,3790,0.43957783641161
ENSG00000163040,3077,0.607409814754631
ENSG00000163046,4947,0.440266828380837
ENSG00000163060,2215,0.625733634311512
ENSG00000163071,4975,0.433768844221106
ENSG00000163072,5248,0.421684451219512
ENSG00000163075,9655,0.443915069911963
ENSG00000163081,1932,0.502070393374741
ENSG00000163098,1826,0.484665936473165
ENSG00000163121,2494,0.510425020048116
ENSG00000163132,2121,0.587930221593588
ENSG00000163145,5340,0.40561797752809
ENSG00000163207,2152,0.586895910780669
ENSG00000163217,6036,0.398774022531478
ENSG00000163218,2273,0.462824461064672
ENSG00000163239,2706,0.577605321507761
ENSG00000163273,1075,0.567441860465116
ENSG00000163283,2869,0.614151272220286
ENSG00000163285,6758,0.327907664989642
ENSG00000163288,2952,0.49390243902439
ENSG00000163331,1325,0.509433962264151
ENSG00000163347,3628,0.420066152149945
ENSG00000163352,730,0.546575342465753
ENSG00000163354,3071,0.531748616085966
ENSG00000163357,3193,0.564672721578453
ENSG00000163362,5341,0.592211196405168
ENSG00000163364,4636,0.407031924072476
ENSG00000163377,3255,0.38310291858679
ENSG00000163380,5083,0.385992524099941
ENSG00000163395,12117,0.568127424279937
ENSG00000163431,3967,0.475422233425763
ENSG00000163440,900,0.414444444444445
ENSG00000163467,1115,0.508520179372197
ENSG00000163485,4191,0.599141016463851
ENSG00000163497,1576,0.663071065989848
ENSG00000163499,1455,0.577319587628866
ENSG00000163501,2473,0.660331581075617
ENSG00000163518,3882,0.414477073673364
ENSG00000163530,1383,0.467823571945047
ENSG00000163531,21271,0.534154482628932
ENSG00000163576,4163,0.418688445832332
ENSG00000163581,3411,0.361770741717971
ENSG00000163612,987,0.584599797365755
ENSG00000163618,14665,0.416842823048074
ENSG00000163630,4042,0.425284512617516
ENSG00000163631,3431,0.387933547070825
ENSG00000163632,1617,0.440321583178726
ENSG00000163638,10680,0.418352059925094
ENSG00000163645,2075,0.44289156626506
ENSG00000163646,3351,0.381677111310057
ENSG00000163666,1493,0.415271265907569
ENSG00000163673,5779,0.496625713791313
ENSG00000163705,1919,0.460135487232934
ENSG00000163710,3533,0.423719218794226
ENSG00000163734,2219,0.47589004055881
ENSG00000163749,6037,0.376345867152559
ENSG00000163762,4357,0.377782878127152
ENSG00000163792,5123,0.537185243021667
ENSG00000163793,2338,0.483319076133447
ENSG00000163810,5443,0.496233694653684
ENSG00000163815,985,0.622335025380711
ENSG00000163817,9123,0.500712484928203
ENSG00000163833,5669,0.471864526371494
ENSG00000163873,10497,0.54101171763361
ENSG00000163879,4456,0.482719928186715
ENSG00000163884,2814,0.618336886993603
ENSG00000163885,3382,0.541395623891189
ENSG00000163888,1452,0.661157024793388
ENSG00000163909,4077,0.500613195977434
ENSG00000163914,2768,0.536488439306358
ENSG00000163915,3415,0.47086383601757
ENSG00000163958,2429,0.553725813091807
ENSG00000163959,5263,0.520995629868896
ENSG00000163982,1981,0.5002523977789
ENSG00000164007,3602,0.589117157134925
ENSG00000164035,5172,0.379156999226605
ENSG00000164049,3488,0.47276376146789
ENSG00000164061,16241,0.607721199433532
ENSG00000164076,3613,0.594519789648492
ENSG00000164078,5252,0.544744859101295
ENSG00000164089,2942,0.442556084296397
ENSG00000164093,5995,0.499582985821518
ENSG00000164099,5725,0.42061135371179
ENSG00000164100,6854,0.385176539247155
ENSG00000164106,5103,0.384087791495199
ENSG00000164107,3601,0.51235767842266
ENSG00000164112,3061,0.495262985952303
ENSG00000164113,2699,0.461281956280104
ENSG00000164122,4218,0.378141299193931
ENSG00000164128,3980,0.458040201005025
ENSG00000164129,3338,0.420311563810665
ENSG00000164161,11939,0.371304129324064
ENSG00000164175,3223,0.431895749301893
ENSG00000164176,5825,0.473648068669528
ENSG00000164185,2731,0.450384474551446
ENSG00000164188,4884,0.393529893529894
ENSG00000164197,5435,0.349586016559338
ENSG00000164220,3408,0.398767605633803
ENSG00000164256,3686,0.520618556701031
ENSG00000164265,1075,0.473488372093023
ENSG00000164266,1361,0.39529757531227
ENSG00000164270,7045,0.388502484031228
ENSG00000164287,4522,0.409332153914197
ENSG00000164294,4045,0.392336217552534
ENSG00000164303,4615,0.445287107258938
ENSG00000164318,6183,0.506226750768235
ENSG00000164325,1761,0.498580352072686
ENSG00000164334,1379,0.50761421319797
ENSG00000164362,5920,0.606081081081081
ENSG00000164379,2661,0.631717399473882
ENSG00000164385,3113,0.542884677160296
ENSG00000164393,2852,0.464936886395512
ENSG00000164400,788,0.50253807106599
ENSG00000164411,2727,0.45984598459846
ENSG00000164418,26797,0.350001865880509
ENSG00000164434,2487,0.392440691596301
ENSG00000164451,4190,0.384964200477327
ENSG00000164458,2603,0.519016519400692
ENSG00000164485,2897,0.412150500517777
ENSG00000164488,4246,0.529439472444654
ENSG00000164500,1607,0.41568139390168
ENSG00000164508,500,0.514
ENSG00000164520,7171,0.461441918839771
ENSG00000164532,1828,0.456783369803063
ENSG00000164556,1595,0.519122257053292
ENSG00000164588,13755,0.376154125772446
ENSG00000164591,5861,0.527555024739806
ENSG00000164600,1959,0.332822868810618
ENSG00000164604,7582,0.391057768398839
ENSG00000164619,7990,0.456821026282854
ENSG00000164621,1816,0.362334801762115
ENSG00000164627,11871,0.404515205121725
ENSG00000164638,5840,0.596061643835617
ENSG00000164647,1544,0.385362694300518
ENSG00000164651,3722,0.588662009672219
ENSG00000164669,3905,0.488860435339309
ENSG00000164683,5487,0.452341899034081
ENSG00000164690,5234,0.624379059992358
ENSG00000164692,10812,0.452830188679245
ENSG00000164694,6850,0.572116788321168
ENSG00000164695,1852,0.450323974082074
ENSG00000164707,8021,0.483106844533101
ENSG00000164708,837,0.554360812425329
ENSG00000164729,1874,0.553361792956243
ENSG00000164736,2346,0.581841432225064
ENSG00000164740,306,0.388888888888889
ENSG00000164742,13966,0.536374051267364
ENSG00000164743,1420,0.41830985915493
ENSG00000164744,1720,0.386046511627907
ENSG00000164746,2275,0.428571428571429
ENSG00000164749,4797,0.383364602876798
ENSG00000164756,6279,0.413760152890588
ENSG00000164761,2512,0.381369426751592
ENSG00000164764,4280,0.391355140186916
ENSG00000164778,3395,0.533136966126657
ENSG00000164796,20407,0.336796197383251
ENSG00000164822,465,0.488172043010753
ENSG00000164825,375,0.496
ENSG00000164841,7419,0.388462056880981
ENSG00000164850,3123,0.611591418507845
ENSG00000164853,2091,0.724055475848876
ENSG00000164855,7612,0.625328428796637
ENSG00000164893,2235,0.340044742729307
ENSG00000164900,2193,0.567715458276334
ENSG00000164920,2930,0.5419795221843
ENSG00000164932,1745,0.433810888252149
ENSG00000164935,2778,0.443844492440605
ENSG00000164949,2648,0.442220543806647
ENSG00000164972,1435,0.417421602787456
ENSG00000165023,4443,0.392302498311951
ENSG00000165066,2561,0.624755954705193
ENSG00000165072,3589,0.436890498746169
ENSG00000165076,2222,0.402790279027903
ENSG00000165078,2887,0.456875649463111
ENSG00000165084,10267,0.375182623940781
ENSG00000165091,8712,0.413223140495868
ENSG00000165105,6644,0.433022275737508
ENSG00000165120,1368,0.411549707602339
ENSG00000165124,14191,0.395461912479741
ENSG00000165125,11903,0.517348567588003
ENSG00000165131,929,0.557588805166846
ENSG00000165152,5549,0.403496125428005
ENSG00000165164,11443,0.382766756969326
ENSG00000165171,1450,0.563448275862069
ENSG00000165181,6443,0.367375446220705
ENSG00000165182,1845,0.40650406504065
ENSG00000165186,12883,0.418303190250718
ENSG00000165188,3646,0.475041140976413
ENSG00000165192,3124,0.381562099871959
ENSG00000165194,9756,0.483087330873309
ENSG00000165197,2185,0.383066361556064
